"escenario","periodo","simulacion","retorno_simulado"
"Baseline VAR","2026-04",2150,9.45496013747248
"Baseline VAR","2026-05",2150,8.47858804697253
"Baseline VAR","2026-06",2150,9.87324060995312
"Baseline VAR","2026-07",2150,7.43887094972647
"Baseline VAR","2026-08",2150,7.46197811176331
"Baseline VAR","2026-09",2150,7.12659013760384
"Baseline VAR","2026-10",2150,7.26714658842932
"Baseline VAR","2026-11",2150,8.42381818709383
"Baseline VAR","2026-12",2150,8.63398263187396
"Baseline VAR","2026-01",2151,9.08207428387226
"Baseline VAR","2026-02",2151,9.66950585515633
"Baseline VAR","2026-03",2151,9.42078622758323
"Baseline VAR","2026-04",2151,9.49877043974284
"Baseline VAR","2026-05",2151,8.40514383736775
"Baseline VAR","2026-06",2151,8.3278866646007
"Baseline VAR","2026-07",2151,8.93108356392032
"Baseline VAR","2026-08",2151,8.90332383446707
"Baseline VAR","2026-09",2151,8.32082917941392
"Baseline VAR","2026-10",2151,8.69709445748532
"Baseline VAR","2026-11",2151,9.10367151122199
"Baseline VAR","2026-12",2151,7.76075316146342
"Baseline VAR","2026-01",2152,7.91239704465787
"Baseline VAR","2026-02",2152,9.08653933934339
"Baseline VAR","2026-03",2152,8.94278556368979
"Baseline VAR","2026-04",2152,10.2451771808077
"Baseline VAR","2026-05",2152,8.87113346627121
"Baseline VAR","2026-06",2152,8.75544551992728
"Baseline VAR","2026-07",2152,8.92831310765951
"Baseline VAR","2026-08",2152,9.43389958480143
"Baseline VAR","2026-09",2152,8.64886303006157
"Baseline VAR","2026-10",2152,8.80772137045303
"Baseline VAR","2026-11",2152,9.29014900644655
"Baseline VAR","2026-12",2152,9.19899074073654
"Baseline VAR","2026-01",2153,9.91602060378982
"Baseline VAR","2026-02",2153,8.96759497570021
"Baseline VAR","2026-03",2153,8.9132889120474
"Baseline VAR","2026-04",2153,8.71181190739079
"Baseline VAR","2026-05",2153,8.91821152761751
"Baseline VAR","2026-06",2153,9.18819031332555
"Baseline VAR","2026-07",2153,9.16141648777745
"Baseline VAR","2026-08",2153,8.98186493535552
"Baseline VAR","2026-09",2153,8.32207685411323
"Baseline VAR","2026-10",2153,8.52400804097192
"Baseline VAR","2026-11",2153,7.59544769206203
"Baseline VAR","2026-12",2153,7.77755910264847
"Baseline VAR","2026-01",2154,8.13708977376897
"Baseline VAR","2026-02",2154,8.33920548572651
"Baseline VAR","2026-03",2154,9.24175730478822
"Baseline VAR","2026-04",2154,8.70120129387153
"Baseline VAR","2026-05",2154,8.55654191636844
"Baseline VAR","2026-06",2154,8.98542141642356
"Baseline VAR","2026-07",2154,8.90410682500594
"Baseline VAR","2026-08",2154,8.87556771750288
"Baseline VAR","2026-09",2154,8.98024644456453
"Baseline VAR","2026-10",2154,8.90000707775639
"Baseline VAR","2026-11",2154,9.77964676662834
"Baseline VAR","2026-12",2154,7.77901218991766
"Baseline VAR","2026-01",2155,11.7503795799889
"Baseline VAR","2026-02",2155,13.3419786929359
"Baseline VAR","2026-03",2155,4.33821968352024
"Baseline VAR","2026-04",2155,9.95169595586163
"Baseline VAR","2026-05",2155,8.57602428991496
"Baseline VAR","2026-06",2155,9.55479134325946
"Baseline VAR","2026-07",2155,9.67764946079282
"Baseline VAR","2026-08",2155,8.70797862105096
"Baseline VAR","2026-09",2155,8.74777687579712
"Baseline VAR","2026-10",2155,8.32455781211527
"Baseline VAR","2026-11",2155,8.59461987597099
"Baseline VAR","2026-12",2155,9.55168409666084
"Baseline VAR","2026-01",2156,9.2332841307383
"Baseline VAR","2026-02",2156,8.90629527967795
"Baseline VAR","2026-03",2156,9.49709281903938
"Baseline VAR","2026-04",2156,8.59351360043703
"Baseline VAR","2026-05",2156,9.83336406720774
"Baseline VAR","2026-06",2156,8.59525469755881
"Baseline VAR","2026-07",2156,9.25313136079562
"Baseline VAR","2026-08",2156,8.52948989762612
"Baseline VAR","2026-09",2156,9.47696087624838
"Baseline VAR","2026-10",2156,8.12532936431886
"Baseline VAR","2026-11",2156,8.20514630528105
"Baseline VAR","2026-12",2156,7.91890283742919
"Baseline VAR","2026-01",2157,12.925975440655
"Baseline VAR","2026-02",2157,7.54117936703896
"Baseline VAR","2026-03",2157,11.5640356660225
"Baseline VAR","2026-04",2157,10.0212417105982
"Baseline VAR","2026-05",2157,10.137526729963
"Baseline VAR","2026-06",2157,8.72572691345616
"Baseline VAR","2026-07",2157,9.15152729670493
"Baseline VAR","2026-08",2157,8.71506701189213
"Baseline VAR","2026-09",2157,8.39503261271349
"Baseline VAR","2026-10",2157,8.31150269639745
"Baseline VAR","2026-11",2157,9.18405414811916
"Baseline VAR","2026-12",2157,9.68887928022181
"Baseline VAR","2026-01",2158,9.5622176348523
"Baseline VAR","2026-02",2158,9.69192260421121
"Baseline VAR","2026-03",2158,9.6525174581435
"Baseline VAR","2026-04",2158,9.28644854201218
"Baseline VAR","2026-05",2158,8.62158699403614
"Baseline VAR","2026-06",2158,8.62664671017912
"Baseline VAR","2026-07",2158,8.71674455984042
"Baseline VAR","2026-08",2158,8.68191523368294
"Baseline VAR","2026-09",2158,9.15144265214799
"Baseline VAR","2026-10",2158,7.95411036151638
"Baseline VAR","2026-11",2158,9.9424367722413
"Baseline VAR","2026-12",2158,6.40205986958959
"Baseline VAR","2026-01",2159,8.6585991620093
"Baseline VAR","2026-02",2159,8.59322539786706
"Baseline VAR","2026-03",2159,9.49418195283248
"Baseline VAR","2026-04",2159,9.55950472491914
"Baseline VAR","2026-05",2159,9.96585306807009
"Baseline VAR","2026-06",2159,9.10175961140011
"Baseline VAR","2026-07",2159,9.34952086530151
"Baseline VAR","2026-08",2159,8.14266170439104
"Baseline VAR","2026-09",2159,7.85816623945191
"Baseline VAR","2026-10",2159,10.0275629049739
"Baseline VAR","2026-11",2159,8.95172872763528
"Baseline VAR","2026-12",2159,7.97103782388329
"Baseline VAR","2026-01",2160,9.37906131872247
"Baseline VAR","2026-02",2160,8.81168095586834
"Baseline VAR","2026-03",2160,9.64845446842307
"Baseline VAR","2026-04",2160,8.91762372425637
"Baseline VAR","2026-05",2160,8.29851042742985
"Baseline VAR","2026-06",2160,9.0327676048592
"Baseline VAR","2026-07",2160,8.23704688602417
"Baseline VAR","2026-08",2160,8.49418963998641
"Baseline VAR","2026-09",2160,8.93108713537203
"Baseline VAR","2026-10",2160,8.07709934114921
"Baseline VAR","2026-11",2160,8.48097260639848
"Baseline VAR","2026-12",2160,8.33402379891829
"Baseline VAR","2026-01",2161,10.3715827010555
"Baseline VAR","2026-02",2161,10.146902717567
"Baseline VAR","2026-03",2161,9.74912091110164
"Baseline VAR","2026-04",2161,8.43415772896296
"Baseline VAR","2026-05",2161,8.50843229834366
"Baseline VAR","2026-06",2161,8.27414512937299
"Baseline VAR","2026-07",2161,9.31905197699875
"Baseline VAR","2026-08",2161,10.1038103949274
"Baseline VAR","2026-09",2161,10.3566291977542
"Baseline VAR","2026-10",2161,7.02899646853879
"Baseline VAR","2026-11",2161,9.53341242450476
"Baseline VAR","2026-12",2161,8.03585751109063
"Baseline VAR","2026-01",2162,9.25214524273108
"Baseline VAR","2026-02",2162,9.50347146833006
"Baseline VAR","2026-03",2162,9.08487810004027
"Baseline VAR","2026-04",2162,9.35101685261377
"Baseline VAR","2026-05",2162,9.51134005464969
"Baseline VAR","2026-06",2162,8.64229184715439
"Baseline VAR","2026-07",2162,9.14507163523489
"Baseline VAR","2026-08",2162,8.44404462129662
"Baseline VAR","2026-09",2162,8.82028695588527
"Baseline VAR","2026-10",2162,8.32771535154591
"Baseline VAR","2026-11",2162,8.7046954488482
"Baseline VAR","2026-12",2162,9.42037161275651
"Baseline VAR","2026-01",2163,8.02100525003136
"Baseline VAR","2026-02",2163,9.45697373214296
"Baseline VAR","2026-03",2163,8.82016836008156
"Baseline VAR","2026-04",2163,8.37494414675513
"Baseline VAR","2026-05",2163,8.98540986596042
"Baseline VAR","2026-06",2163,9.21644516903775
"Baseline VAR","2026-07",2163,8.77743842055085
"Baseline VAR","2026-08",2163,7.82644825914069
"Baseline VAR","2026-09",2163,10.4175574765405
"Baseline VAR","2026-10",2163,10.9790871599499
"Baseline VAR","2026-11",2163,7.09685771067825
"Baseline VAR","2026-12",2163,8.43296207215077
"Baseline VAR","2026-01",2164,10.8089875497672
"Baseline VAR","2026-02",2164,9.72901983585139
"Baseline VAR","2026-03",2164,10.46106476519
"Baseline VAR","2026-04",2164,7.56668898065504
"Baseline VAR","2026-05",2164,8.82752566175763
"Baseline VAR","2026-06",2164,8.72898940254746
"Baseline VAR","2026-07",2164,8.68157709985139
"Baseline VAR","2026-08",2164,8.90637699703812
"Baseline VAR","2026-09",2164,8.03126273566439
"Baseline VAR","2026-10",2164,8.74684126868646
"Baseline VAR","2026-11",2164,8.77902784655463
"Baseline VAR","2026-12",2164,9.1447625569276
"Baseline VAR","2026-01",2165,10.2701129985175
"Baseline VAR","2026-02",2165,9.01091414293982
"Baseline VAR","2026-03",2165,8.90595177679042
"Baseline VAR","2026-04",2165,8.98326271277764
"Baseline VAR","2026-05",2165,8.88012872618268
"Baseline VAR","2026-06",2165,9.37972000910095
"Baseline VAR","2026-07",2165,9.3016772058431
"Baseline VAR","2026-08",2165,9.11046406933636
"Baseline VAR","2026-09",2165,8.5584313906601
"Baseline VAR","2026-10",2165,9.35264099608374
"Baseline VAR","2026-11",2165,8.15761994408426
"Baseline VAR","2026-12",2165,9.30612911060237
"Baseline VAR","2026-01",2166,10.2970801181164
"Baseline VAR","2026-02",2166,10.593235383945
"Baseline VAR","2026-03",2166,9.17343400754125
"Baseline VAR","2026-04",2166,8.55985444930228
"Baseline VAR","2026-05",2166,8.53636873492538
"Baseline VAR","2026-06",2166,8.34017960122448
"Baseline VAR","2026-07",2166,9.43892083523702
"Baseline VAR","2026-08",2166,8.3711734153398
"Baseline VAR","2026-09",2166,8.32971125543425
"Baseline VAR","2026-10",2166,8.41184158260181
"Baseline VAR","2026-11",2166,9.19618656534372
"Baseline VAR","2026-12",2166,8.23947757752618
"Baseline VAR","2026-01",2167,6.35385758852626
"Baseline VAR","2026-02",2167,12.0374325688385
"Baseline VAR","2026-03",2167,12.3657174186211
"Baseline VAR","2026-04",2167,3.67430164595235
"Baseline VAR","2026-05",2167,0.282722487860816
"Baseline VAR","2026-06",2167,6.75298991811584
"Baseline VAR","2026-07",2167,10.5206313915313
"Baseline VAR","2026-08",2167,9.79934403278368
"Baseline VAR","2026-09",2167,8.28419066986172
"Baseline VAR","2026-10",2167,8.68845200080291
"Baseline VAR","2026-11",2167,8.18129677153579
"Baseline VAR","2026-12",2167,7.77360232745619
"Baseline VAR","2026-01",2168,8.0902860347794
"Baseline VAR","2026-02",2168,8.62834841404463
"Baseline VAR","2026-03",2168,9.84031195761055
"Baseline VAR","2026-04",2168,9.62975306741008
"Baseline VAR","2026-05",2168,9.70360504825833
"Baseline VAR","2026-06",2168,10.6155989159556
"Baseline VAR","2026-07",2168,7.70914716002725
"Baseline VAR","2026-08",2168,7.65085055550488
"Baseline VAR","2026-09",2168,10.1963886832794
"Baseline VAR","2026-10",2168,9.77089313103983
"Baseline VAR","2026-11",2168,10.6712450840829
"Baseline VAR","2026-12",2168,10.2161474707348
"Baseline VAR","2026-01",2169,8.05469320534658
"Baseline VAR","2026-02",2169,9.78237147324417
"Baseline VAR","2026-03",2169,9.61562247008476
"Baseline VAR","2026-04",2169,9.41557682813901
"Baseline VAR","2026-05",2169,10.0412403781349
"Baseline VAR","2026-06",2169,8.20818176157042
"Baseline VAR","2026-07",2169,8.68031460592643
"Baseline VAR","2026-08",2169,8.98024683058472
"Baseline VAR","2026-09",2169,9.09451102626227
"Baseline VAR","2026-10",2169,9.86021846391285
"Baseline VAR","2026-11",2169,8.31929898405422
"Baseline VAR","2026-12",2169,8.68727752970922
"Baseline VAR","2026-01",2170,10.7753295064634
"Baseline VAR","2026-02",2170,7.13421884340188
"Baseline VAR","2026-03",2170,10.8670256477363
"Baseline VAR","2026-04",2170,10.6318388632708
"Baseline VAR","2026-05",2170,11.0108628043884
"Baseline VAR","2026-06",2170,9.74568432150901
"Baseline VAR","2026-07",2170,9.90360689056788
"Baseline VAR","2026-08",2170,9.21531020231277
"Baseline VAR","2026-09",2170,8.47730931385944
"Baseline VAR","2026-10",2170,8.06576143218828
"Baseline VAR","2026-11",2170,8.62591157714271
"Baseline VAR","2026-12",2170,8.89895306385542
"Baseline VAR","2026-01",2171,10.1839219511933
"Baseline VAR","2026-02",2171,8.50635540959483
"Baseline VAR","2026-03",2171,7.2418509836901
"Baseline VAR","2026-04",2171,9.65647360857611
"Baseline VAR","2026-05",2171,9.38165110481249
"Baseline VAR","2026-06",2171,8.70577787329145
"Baseline VAR","2026-07",2171,7.58221865315742
"Baseline VAR","2026-08",2171,9.28890498034517
"Baseline VAR","2026-09",2171,8.39579276905275
"Baseline VAR","2026-10",2171,8.69556577335328
"Baseline VAR","2026-11",2171,8.37451131473496
"Baseline VAR","2026-12",2171,8.75539939078407
"Baseline VAR","2026-01",2172,6.71037348602893
"Baseline VAR","2026-02",2172,9.51376616553271
"Baseline VAR","2026-03",2172,9.07802313937563
"Baseline VAR","2026-04",2172,9.70749561342592
"Baseline VAR","2026-05",2172,8.51442696186506
"Baseline VAR","2026-06",2172,8.97444271937172
"Baseline VAR","2026-07",2172,8.97263280131042
"Baseline VAR","2026-08",2172,8.87808604349705
"Baseline VAR","2026-09",2172,8.5470828604021
"Baseline VAR","2026-10",2172,9.07794820308173
"Baseline VAR","2026-11",2172,7.66133833947739
"Baseline VAR","2026-12",2172,7.09065116179274
"Baseline VAR","2026-01",2173,7.49884379936681
"Baseline VAR","2026-02",2173,8.0120992395426
"Baseline VAR","2026-03",2173,8.20171495346625
"Baseline VAR","2026-04",2173,10.8960551070942
"Baseline VAR","2026-05",2173,8.71826526571339
"Baseline VAR","2026-06",2173,9.16112873498664
"Baseline VAR","2026-07",2173,9.4516706389766
"Baseline VAR","2026-08",2173,7.94379887407892
"Baseline VAR","2026-09",2173,8.79792423037659
"Baseline VAR","2026-10",2173,8.20857143992758
"Baseline VAR","2026-11",2173,7.9189023165757
"Baseline VAR","2026-12",2173,8.22855497930502
"Baseline VAR","2026-01",2174,9.44131369169175
"Baseline VAR","2026-02",2174,8.31718067543469
"Baseline VAR","2026-03",2174,10.9673656772183
"Baseline VAR","2026-04",2174,8.96318009192702
"Baseline VAR","2026-05",2174,8.704638005688
"Baseline VAR","2026-06",2174,9.47039828807863
"Baseline VAR","2026-07",2174,9.51833092250175
"Baseline VAR","2026-08",2174,7.66989326522003
"Baseline VAR","2026-09",2174,11.5480065483552
"Baseline VAR","2026-10",2174,4.75467428433848
"Baseline VAR","2026-11",2174,7.90440578779958
"Baseline VAR","2026-12",2174,8.31563392939976
"Baseline VAR","2026-01",2175,9.51490904138903
"Baseline VAR","2026-02",2175,9.14262868183509
"Baseline VAR","2026-03",2175,9.39666616482089
"Baseline VAR","2026-04",2175,9.83075426053299
"Baseline VAR","2026-05",2175,9.24615310509912
"Baseline VAR","2026-06",2175,9.33146043435667
"Baseline VAR","2026-07",2175,9.04711562347997
"Baseline VAR","2026-08",2175,9.13922484834624
"Baseline VAR","2026-09",2175,8.09634031121345
"Baseline VAR","2026-10",2175,9.35797816066825
"Baseline VAR","2026-11",2175,8.11978184954915
"Baseline VAR","2026-12",2175,7.4081678761118
"Baseline VAR","2026-01",2176,7.39129154479504
"Baseline VAR","2026-02",2176,5.96844341207878
"Baseline VAR","2026-03",2176,5.33672788228967
"Baseline VAR","2026-04",2176,10.3927690433115
"Baseline VAR","2026-05",2176,9.28074962582822
"Baseline VAR","2026-06",2176,8.86706905380884
"Baseline VAR","2026-07",2176,9.0761370837545
"Baseline VAR","2026-08",2176,8.14472870876305
"Baseline VAR","2026-09",2176,8.22208047513492
"Baseline VAR","2026-10",2176,9.41699658066465
"Baseline VAR","2026-11",2176,8.23172350836128
"Baseline VAR","2026-12",2176,8.32689176593591
"Baseline VAR","2026-01",2177,12.2145948930245
"Baseline VAR","2026-02",2177,11.8971770906002
"Baseline VAR","2026-03",2177,8.9154469804243
"Baseline VAR","2026-04",2177,8.69271401300294
"Baseline VAR","2026-05",2177,10.1848543833996
"Baseline VAR","2026-06",2177,8.86652566546694
"Baseline VAR","2026-07",2177,9.09787878583534
"Baseline VAR","2026-08",2177,7.82204120332974
"Baseline VAR","2026-09",2177,8.53402989644191
"Baseline VAR","2026-10",2177,9.03110318211012
"Baseline VAR","2026-11",2177,8.4964042472827
"Baseline VAR","2026-12",2177,8.72386065894423
"Baseline VAR","2026-01",2178,11.9376825192317
"Baseline VAR","2026-02",2178,13.4488393768828
"Baseline VAR","2026-03",2178,5.74760808694978
"Baseline VAR","2026-04",2178,13.052910188756
"Baseline VAR","2026-05",2178,12.2480761255999
"Baseline VAR","2026-06",2178,11.211092423904
"Baseline VAR","2026-07",2178,8.8404253558316
"Baseline VAR","2026-08",2178,8.56906862991939
"Baseline VAR","2026-09",2178,8.47337853443407
"Baseline VAR","2026-10",2178,7.61107564122358
"Baseline VAR","2026-11",2178,8.05704075767581
"Baseline VAR","2026-12",2178,8.1471558397553
"Baseline VAR","2026-01",2179,9.74901302624292
"Baseline VAR","2026-02",2179,9.31915359376305
"Baseline VAR","2026-03",2179,9.2587359825096
"Baseline VAR","2026-04",2179,9.23106710258257
"Baseline VAR","2026-05",2179,8.45322816417081
"Baseline VAR","2026-06",2179,8.72182227447282
"Baseline VAR","2026-07",2179,8.94001198292565
"Baseline VAR","2026-08",2179,9.05830953536288
"Baseline VAR","2026-09",2179,8.96566856849009
"Baseline VAR","2026-10",2179,8.98977069111683
"Baseline VAR","2026-11",2179,8.06729689438779
"Baseline VAR","2026-12",2179,7.90199228048051
"Baseline VAR","2026-01",2180,9.31835779585692
"Baseline VAR","2026-02",2180,9.64992561335803
"Baseline VAR","2026-03",2180,8.49655502473706
"Baseline VAR","2026-04",2180,8.75063344638155
"Baseline VAR","2026-05",2180,8.98397798829717
"Baseline VAR","2026-06",2180,8.69005869632816
"Baseline VAR","2026-07",2180,8.9465020342968
"Baseline VAR","2026-08",2180,8.99149527973162
"Baseline VAR","2026-09",2180,9.45861620038883
"Baseline VAR","2026-10",2180,8.09221640918524
"Baseline VAR","2026-11",2180,8.42616254840846
"Baseline VAR","2026-12",2180,7.72625319684165
"Baseline VAR","2026-01",2181,9.7379837062158
"Baseline VAR","2026-02",2181,10.1303193103357
"Baseline VAR","2026-03",2181,9.92640266570182
"Baseline VAR","2026-04",2181,8.52128821844782
"Baseline VAR","2026-05",2181,9.69449344592644
"Baseline VAR","2026-06",2181,7.48005890828889
"Baseline VAR","2026-07",2181,11.3892301030523
"Baseline VAR","2026-08",2181,7.06464573667032
"Baseline VAR","2026-09",2181,11.7748310306276
"Baseline VAR","2026-10",2181,10.9731651328904
"Baseline VAR","2026-11",2181,6.50365125307497
"Baseline VAR","2026-12",2181,6.84984248673272
"Baseline VAR","2026-01",2182,10.0977134379819
"Baseline VAR","2026-02",2182,7.75713144757637
"Baseline VAR","2026-03",2182,8.48636500056357
"Baseline VAR","2026-04",2182,9.03689196214485
"Baseline VAR","2026-05",2182,9.53027411448113
"Baseline VAR","2026-06",2182,9.22312357138223
"Baseline VAR","2026-07",2182,8.94433315346255
"Baseline VAR","2026-08",2182,9.38503115996826
"Baseline VAR","2026-09",2182,8.33721519844065
"Baseline VAR","2026-10",2182,8.47760522091008
"Baseline VAR","2026-11",2182,9.56984406845369
"Baseline VAR","2026-12",2182,7.50604243353508
"Baseline VAR","2026-01",2183,7.32157559460186
"Baseline VAR","2026-02",2183,7.22416098486342
"Baseline VAR","2026-03",2183,11.9870434258301
"Baseline VAR","2026-04",2183,4.56666401189398
"Baseline VAR","2026-05",2183,7.48029407633917
"Baseline VAR","2026-06",2183,7.6809849635491
"Baseline VAR","2026-07",2183,9.90762151278433
"Baseline VAR","2026-08",2183,9.56426437333513
