instrumento,fund,rate,mes,year
Bonos EIF 1,ATLÁNTICO,10.58,3,2025
Bonos EIF 1,CRECER,10.15,3,2025
Bonos EIF 1,JMMB_BDI,10.15,3,2025
Bonos EIF 1,POPULAR,10.13,3,2025
Bonos EIF 1,RESERVAS,10.059999999999999,3,2025
Bonos EIF 1,ROMANA,10,3,2025
Bonos EIF 1,SIEMBRA,10.17,3,2025
Bonos EIF 1,TOTAL_CCI,10.142022985011293,3,2025
Bonos EIF 1,RESERVAS-R3,10.37,3,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,3,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.25,3,2025
Bonos EIF 1,TOTAL_SISTEMA,10.14675220814184,3,2025
Certificados de Depósito EIF1,ATLÁNTICO,9.049999999999999,3,2025
Certificados de Depósito EIF1,CRECER,9.43,3,2025
Certificados de Depósito EIF1,JMMB_BDI,11.25,3,2025
Certificados de Depósito EIF1,POPULAR,9.01,3,2025
Certificados de Depósito EIF1,RESERVAS,9.98,3,2025
Certificados de Depósito EIF1,ROMANA,12.5,3,2025
Certificados de Depósito EIF1,SIEMBRA,9.44,3,2025
Certificados de Depósito EIF1,TOTAL_CCI,9.730314310166042,3,2025
Certificados de Depósito EIF1,RESERVAS-R3,9.120000000000001,3,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,11.44,3,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.49,3,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,9.721099379101217,3,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,3,2025
Certificados Inversión Especial BCRD2,CRECER,0,3,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,11.72,3,2025
Certificados Inversión Especial BCRD2,POPULAR,10.5,3,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,3,2025
Certificados Inversión Especial BCRD2,ROMANA,0,3,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,3,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,10.528549862746694,3,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,3,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.649999999999999,3,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,3,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.493181600038515,3,2025
Letras BCRD2,ATLÁNTICO,0,3,2025
Letras BCRD2,CRECER,0,3,2025
Letras BCRD2,JMMB_BDI,0,3,2025
Letras BCRD2,POPULAR,0,3,2025
Letras BCRD2,RESERVAS,0,3,2025
Letras BCRD2,ROMANA,0,3,2025
Letras BCRD2,SIEMBRA,0,3,2025
Letras BCRD2,TOTAL_CCI,0,3,2025
Letras BCRD2,RESERVAS-R3,0,3,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,3,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,3,2025
Letras BCRD2,TOTAL_SISTEMA,0,3,2025
Notas BCRD2,ATLÁNTICO,6.7299999999999995,3,2025
Notas BCRD2,CRECER,8.61,3,2025
Notas BCRD2,JMMB_BDI,9.120000000000001,3,2025
Notas BCRD2,POPULAR,9.25,3,2025
Notas BCRD2,RESERVAS,8.690000000000001,3,2025
Notas BCRD2,ROMANA,9.01,3,2025
Notas BCRD2,SIEMBRA,10.24,3,2025
Notas BCRD2,TOTAL_CCI,9.4976336173007,3,2025
Notas BCRD2,RESERVAS-R3,7.01,3,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.46,3,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,3,2025
Notas BCRD2,TOTAL_SISTEMA,9.566575317351452,3,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,6,4,2025
Bonos Ministerio de Hacienda,CRECER,6.510000000000001,4,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.52,4,2025
Bonos Ministerio de Hacienda,POPULAR,6.4,4,2025
Bonos Ministerio de Hacienda,RESERVAS,6.29,4,2025
Bonos Ministerio de Hacienda,ROMANA,7.720000000000001,4,2025
Bonos Ministerio de Hacienda,SIEMBRA,6.239999999999999,4,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.36689700252655,4,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.49,4,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.97,4,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.29,4,2025
Bonos Ministerio de Hacienda,TOTAL_SISTEMA,6.375119322093509,4,2025
Bonos EIF 1,ATLÁNTICO,10.56,4,2025
Bonos EIF 1,CRECER,10.15,4,2025
Bonos EIF 1,JMMB_BDI,10.12,4,2025
Bonos EIF 1,POPULAR,10.13,4,2025
Bonos EIF 1,RESERVAS,10.059999999999999,4,2025
Bonos EIF 1,ROMANA,10,4,2025
Bonos EIF 1,SIEMBRA,10.17,4,2025
Bonos EIF 1,TOTAL_CCI,10.14146558470221,4,2025
Bonos EIF 1,RESERVAS-R3,10.36,4,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,4,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.25,4,2025
Bonos EIF 1,TOTAL_SISTEMA,10.146109873453124,4,2025
Certificados de Depósito EIF1,ATLÁNTICO,11.06,4,2025
Certificados de Depósito EIF1,CRECER,10.459999999999999,4,2025
Certificados de Depósito EIF1,JMMB_BDI,11.76,4,2025
Certificados de Depósito EIF1,POPULAR,9.46,4,2025
Certificados de Depósito EIF1,RESERVAS,10.13,4,2025
Certificados de Depósito EIF1,ROMANA,12.43,4,2025
Certificados de Depósito EIF1,SIEMBRA,9.55,4,2025
Certificados de Depósito EIF1,TOTAL_CCI,9.988973577301595,4,2025
Certificados de Depósito EIF1,RESERVAS-R3,8.25,4,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,11.74,4,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,8.52,4,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,9.890338755470498,4,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,4,2025
Certificados Inversión Especial BCRD2,CRECER,0,4,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,11.72,4,2025
Certificados Inversión Especial BCRD2,POPULAR,10.5,4,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,4,2025
Certificados Inversión Especial BCRD2,ROMANA,0,4,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,4,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,10.52867978160743,4,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,4,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.67,4,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,4,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.511794004553485,4,2025
Letras BCRD2,ATLÁNTICO,0,4,2025
Letras BCRD2,CRECER,0,4,2025
Letras BCRD2,JMMB_BDI,0,4,2025
Letras BCRD2,POPULAR,0,4,2025
Letras BCRD2,RESERVAS,0,4,2025
Letras BCRD2,ROMANA,0,4,2025
Letras BCRD2,SIEMBRA,0,4,2025
Letras BCRD2,TOTAL_CCI,0,4,2025
Letras BCRD2,RESERVAS-R3,0,4,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,4,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,4,2025
Letras BCRD2,TOTAL_SISTEMA,0,4,2025
Notas BCRD2,ATLÁNTICO,6.819999999999999,4,2025
Notas BCRD2,CRECER,8.62,4,2025
Notas BCRD2,JMMB_BDI,10.73,4,2025
Notas BCRD2,POPULAR,9.3,4,2025
Notas BCRD2,RESERVAS,8.94,4,2025
Notas BCRD2,ROMANA,7.91,4,2025
Notas BCRD2,SIEMBRA,10.290000000000001,4,2025
Notas BCRD2,TOTAL_CCI,9.555996358677215,4,2025
Notas BCRD2,RESERVAS-R3,7.02,4,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.45,4,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,4,2025
Notas BCRD2,TOTAL_SISTEMA,9.635285614943449,4,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,6.02,5,2025
Bonos Ministerio de Hacienda,CRECER,6.510000000000001,5,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.489999999999999,5,2025
Bonos Ministerio de Hacienda,POPULAR,6.41,5,2025
Bonos Ministerio de Hacienda,RESERVAS,6.77,5,2025
Bonos Ministerio de Hacienda,ROMANA,7.7299999999999995,5,2025
Bonos Ministerio de Hacienda,SIEMBRA,6.22,5,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.466587801627828,5,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.5,5,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.98,5,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.3,5,2025
Bonos Ministerio de Hacienda,TOTAL_SISTEMA,6.463668090393051,5,2025
Bonos EIF 1,ATLÁNTICO,11.129999999999999,5,2025
Bonos EIF 1,CRECER,10.15,5,2025
Bonos EIF 1,JMMB_BDI,10.12,5,2025
Bonos EIF 1,POPULAR,10.17,5,2025
Bonos EIF 1,RESERVAS,10.14,5,2025
Bonos EIF 1,ROMANA,10,5,2025
Bonos EIF 1,SIEMBRA,10.17,5,2025
Bonos EIF 1,TOTAL_CCI,10.175617970403989,5,2025
Bonos EIF 1,RESERVAS-R3,10.37,5,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.520000000000001,5,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.26,5,2025
Bonos EIF 1,TOTAL_SISTEMA,10.178597480238253,5,2025
Certificados de Depósito EIF1,ATLÁNTICO,11.77,5,2025
Certificados de Depósito EIF1,CRECER,10.58,5,2025
Certificados de Depósito EIF1,JMMB_BDI,13.83,5,2025
Certificados de Depósito EIF1,POPULAR,10.61,5,2025
Certificados de Depósito EIF1,RESERVAS,10.15,5,2025
Certificados de Depósito EIF1,ROMANA,12.540000000000001,5,2025
Certificados de Depósito EIF1,SIEMBRA,9.700000000000001,5,2025
Certificados de Depósito EIF1,TOTAL_CCI,10.436488717616237,5,2025
Certificados de Depósito EIF1,RESERVAS-R3,8.260000000000002,5,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,12.72,5,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.73,5,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,10.471311246668682,5,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,5,2025
Certificados Inversión Especial BCRD2,CRECER,0,5,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,0,5,2025
Certificados Inversión Especial BCRD2,POPULAR,0,5,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,5,2025
Certificados Inversión Especial BCRD2,ROMANA,0,5,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,5,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,0,5,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,5,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.66,5,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,5,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.66,5,2025
Letras BCRD2,ATLÁNTICO,0,5,2025
Letras BCRD2,CRECER,0,5,2025
Letras BCRD2,JMMB_BDI,0,5,2025
Letras BCRD2,POPULAR,0,5,2025
Letras BCRD2,RESERVAS,0,5,2025
Letras BCRD2,ROMANA,0,5,2025
Letras BCRD2,SIEMBRA,0,5,2025
Letras BCRD2,TOTAL_CCI,0,5,2025
Letras BCRD2,RESERVAS-R3,0,5,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,5,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,5,2025
Letras BCRD2,TOTAL_SISTEMA,0,5,2025
Notas BCRD2,ATLÁNTICO,6.800000000000001,5,2025
Notas BCRD2,CRECER,8.62,5,2025
Notas BCRD2,JMMB_BDI,10.89,5,2025
Notas BCRD2,POPULAR,9.520000000000001,5,2025
Notas BCRD2,RESERVAS,8.94,5,2025
Notas BCRD2,ROMANA,7.9,5,2025
Notas BCRD2,SIEMBRA,10.290000000000001,5,2025
Notas BCRD2,TOTAL_CCI,9.650609709990222,5,2025
Notas BCRD2,RESERVAS-R3,7.02,5,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.45,5,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,5,2025
Notas BCRD2,TOTAL_SISTEMA,9.72606325492533,5,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,6.01,6,2025
Bonos Ministerio de Hacienda,CRECER,6.529999999999999,6,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.4399999999999995,6,2025
Bonos Ministerio de Hacienda,POPULAR,6.6000000000000005,6,2025
Bonos Ministerio de Hacienda,RESERVAS,6.81,6,2025
Bonos Ministerio de Hacienda,ROMANA,7.720000000000001,6,2025
Bonos Ministerio de Hacienda,SIEMBRA,6.47,6,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.579288626581589,6,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.5,6,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.97,6,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.45,6,2025
Bonos Ministerio de Hacienda,TOTAL_SISTEMA,6.5742069620501455,6,2025
Bonos EIF 1,ATLÁNTICO,11.15,6,2025
Bonos EIF 1,CRECER,10.15,6,2025
Bonos EIF 1,JMMB_BDI,10.14,6,2025
Bonos EIF 1,POPULAR,10.17,6,2025
Bonos EIF 1,RESERVAS,10.14,6,2025
Bonos EIF 1,ROMANA,10,6,2025
Bonos EIF 1,SIEMBRA,10.18,6,2025
Bonos EIF 1,TOTAL_CCI,10.178674622891485,6,2025
Bonos EIF 1,RESERVAS-R3,10.37,6,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.520000000000001,6,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.26,6,2025
Bonos EIF 1,TOTAL_SISTEMA,10.181462143883865,6,2025
Certificados de Depósito EIF1,ATLÁNTICO,10.290000000000001,6,2025
Certificados de Depósito EIF1,CRECER,10.58,6,2025
Certificados de Depósito EIF1,JMMB_BDI,13.930000000000001,6,2025
Certificados de Depósito EIF1,POPULAR,11.95,6,2025
Certificados de Depósito EIF1,RESERVAS,11.66,6,2025
Certificados de Depósito EIF1,ROMANA,12.559999999999999,6,2025
Certificados de Depósito EIF1,SIEMBRA,11.51,6,2025
Certificados de Depósito EIF1,TOTAL_CCI,11.78297870279443,6,2025
Certificados de Depósito EIF1,RESERVAS-R3,10.780000000000001,6,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,12.75,6,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,6.859999999999999,6,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,11.689085233144755,6,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,6,2025
Certificados Inversión Especial BCRD2,CRECER,0,6,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,0,6,2025
Certificados Inversión Especial BCRD2,POPULAR,0,6,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,6,2025
Certificados Inversión Especial BCRD2,ROMANA,0,6,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,6,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,0,6,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,6,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.81,6,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,6,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.81,6,2025
Letras BCRD2,ATLÁNTICO,0,6,2025
Letras BCRD2,CRECER,0,6,2025
Letras BCRD2,JMMB_BDI,0,6,2025
Letras BCRD2,POPULAR,0,6,2025
Letras BCRD2,RESERVAS,0,6,2025
Letras BCRD2,ROMANA,0,6,2025
Letras BCRD2,SIEMBRA,0,6,2025
Letras BCRD2,TOTAL_CCI,0,6,2025
Letras BCRD2,RESERVAS-R3,0,6,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,6,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,6,2025
Letras BCRD2,TOTAL_SISTEMA,0,6,2025
Notas BCRD2,ATLÁNTICO,6.800000000000001,6,2025
Notas BCRD2,CRECER,8.62,6,2025
Notas BCRD2,JMMB_BDI,10.23,6,2025
Notas BCRD2,POPULAR,9.99,6,2025
Notas BCRD2,RESERVAS,8.94,6,2025
Notas BCRD2,ROMANA,7.91,6,2025
Notas BCRD2,SIEMBRA,10.33,6,2025
Notas BCRD2,TOTAL_CCI,9.815365759770133,6,2025
Notas BCRD2,RESERVAS-R3,7.01,6,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.370000000000001,6,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,6,2025
Notas BCRD2,TOTAL_SISTEMA,9.887764367907256,6,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,6.02,7,2025
Bonos Ministerio de Hacienda,CRECER,6.710000000000001,7,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.52,7,2025
Bonos Ministerio de Hacienda,POPULAR,6.61,7,2025
Bonos Ministerio de Hacienda,RESERVAS,6.97,7,2025
Bonos Ministerio de Hacienda,ROMANA,7.7299999999999995,7,2025
Bonos Ministerio de Hacienda,SIEMBRA,6.710000000000001,7,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.711798506419764,7,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.5,7,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.99,7,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.47,7,2025
Bonos Ministerio de Hacienda,TOTAL_SISTEMA,6.693373389990727,7,2025
Bonos EIF 1,ATLÁNTICO,11.16,7,2025
Bonos EIF 1,CRECER,10.15,7,2025
Bonos EIF 1,JMMB_BDI,10.08,7,2025
Bonos EIF 1,POPULAR,10.18,7,2025
Bonos EIF 1,RESERVAS,10.15,7,2025
Bonos EIF 1,ROMANA,10,7,2025
Bonos EIF 1,SIEMBRA,10.18,7,2025
Bonos EIF 1,TOTAL_CCI,10.183390658718448,7,2025
Bonos EIF 1,RESERVAS-R3,10.37,7,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.520000000000001,7,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.26,7,2025
Bonos EIF 1,TOTAL_SISTEMA,10.185884151484188,7,2025
Certificados de Depósito EIF1,ATLÁNTICO,11.55,7,2025
Certificados de Depósito EIF1,CRECER,9.91,7,2025
Certificados de Depósito EIF1,JMMB_BDI,12.75,7,2025
Certificados de Depósito EIF1,POPULAR,11.93,7,2025
Certificados de Depósito EIF1,RESERVAS,11.34,7,2025
Certificados de Depósito EIF1,ROMANA,11.61,7,2025
Certificados de Depósito EIF1,SIEMBRA,11.379999999999999,7,2025
Certificados de Depósito EIF1,TOTAL_CCI,11.561416249520176,7,2025
Certificados de Depósito EIF1,RESERVAS-R3,10.85,7,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,12.690000000000001,7,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,7.82,7,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,11.397359049399707,7,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,7,2025
Certificados Inversión Especial BCRD2,CRECER,0,7,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,0,7,2025
Certificados Inversión Especial BCRD2,POPULAR,0,7,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,7,2025
Certificados Inversión Especial BCRD2,ROMANA,0,7,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,7,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,0,7,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,7,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.81,7,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,7,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.81,7,2025
Letras BCRD2,ATLÁNTICO,0,7,2025
Letras BCRD2,CRECER,0,7,2025
Letras BCRD2,JMMB_BDI,0,7,2025
Letras BCRD2,POPULAR,0,7,2025
Letras BCRD2,RESERVAS,0,7,2025
Letras BCRD2,ROMANA,0,7,2025
Letras BCRD2,SIEMBRA,0,7,2025
Letras BCRD2,TOTAL_CCI,0,7,2025
Letras BCRD2,RESERVAS-R3,0,7,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,7,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,7,2025
Letras BCRD2,TOTAL_SISTEMA,0,7,2025
Notas BCRD2,ATLÁNTICO,7.5200000000000005,7,2025
Notas BCRD2,CRECER,12.91,7,2025
Notas BCRD2,JMMB_BDI,9.51,7,2025
Notas BCRD2,POPULAR,10.89,7,2025
Notas BCRD2,RESERVAS,7.3999999999999995,7,2025
Notas BCRD2,ROMANA,8.17,7,2025
Notas BCRD2,SIEMBRA,11.12,7,2025
Notas BCRD2,TOTAL_CCI,10.91146672440612,7,2025
Notas BCRD2,RESERVAS-R3,11.12,7,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.370000000000001,7,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,7,2025
Notas BCRD2,TOTAL_SISTEMA,10.972942965369132,7,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,6.05,8,2025
Bonos Ministerio de Hacienda,CRECER,6.68,8,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.5,8,2025
Bonos Ministerio de Hacienda,POPULAR,6.72,8,2025
Bonos Ministerio de Hacienda,RESERVAS,6.99,8,2025
Bonos Ministerio de Hacienda,ROMANA,7.720000000000001,8,2025
Bonos Ministerio de Hacienda,SIEMBRA,7.049999999999999,8,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.816601139987408,8,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.4799999999999995,8,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.98,8,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.45,8,2025
Bonos Ministerio de Hacienda,TOTAL_SISTEMA,6.787122887224256,8,2025
Bonos EIF 1,ATLÁNTICO,11.16,8,2025
Bonos EIF 1,CRECER,10.15,8,2025
Bonos EIF 1,JMMB_BDI,9.950000000000001,8,2025
Bonos EIF 1,POPULAR,10.18,8,2025
Bonos EIF 1,RESERVAS,10.15,8,2025
Bonos EIF 1,ROMANA,10,8,2025
Bonos EIF 1,SIEMBRA,10.17,8,2025
Bonos EIF 1,TOTAL_CCI,10.179448264271619,8,2025
Bonos EIF 1,RESERVAS-R3,10.37,8,2025
Bonos EIF 1,BANCO_CENTRAL-R3,9.53,8,2025
Bonos EIF 1,FONDO_DE_SOLIDARIDAD_SOCIAL,10.25,8,2025
Bonos EIF 1,TOTAL_SISTEMA,10.181678072866026,8,2025
Certificados de Depósito EIF1,ATLÁNTICO,10.68,8,2025
Certificados de Depósito EIF1,CRECER,8.89,8,2025
Certificados de Depósito EIF1,JMMB_BDI,9.610000000000001,8,2025
Certificados de Depósito EIF1,POPULAR,10.059999999999999,8,2025
Certificados de Depósito EIF1,RESERVAS,7.39,8,2025
Certificados de Depósito EIF1,ROMANA,11.43,8,2025
Certificados de Depósito EIF1,SIEMBRA,9.969999999999999,8,2025
Certificados de Depósito EIF1,TOTAL_CCI,9.870376641243872,8,2025
Certificados de Depósito EIF1,RESERVAS-R3,9.15,8,2025
Certificados de Depósito EIF1,BANCO_CENTRAL-R3,12.620000000000001,8,2025
Certificados de Depósito EIF1,FONDO_DE_SOLIDARIDAD_SOCIAL,9.9,8,2025
Certificados de Depósito EIF1,TOTAL_SISTEMA,9.924608656460622,8,2025
Certificados Inversión Especial BCRD2,ATLÁNTICO,0,8,2025
Certificados Inversión Especial BCRD2,CRECER,0,8,2025
Certificados Inversión Especial BCRD2,JMMB_BDI,0,8,2025
Certificados Inversión Especial BCRD2,POPULAR,0,8,2025
Certificados Inversión Especial BCRD2,RESERVAS,0,8,2025
Certificados Inversión Especial BCRD2,ROMANA,0,8,2025
Certificados Inversión Especial BCRD2,SIEMBRA,0,8,2025
Certificados Inversión Especial BCRD2,TOTAL_CCI,0,8,2025
Certificados Inversión Especial BCRD2,RESERVAS-R3,0,8,2025
Certificados Inversión Especial BCRD2,BANCO_CENTRAL-R3,14.729999999999999,8,2025
Certificados Inversión Especial BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,8,2025
Certificados Inversión Especial BCRD2,TOTAL_SISTEMA,14.729999999999999,8,2025
Letras BCRD2,ATLÁNTICO,0,8,2025
Letras BCRD2,CRECER,0,8,2025
Letras BCRD2,JMMB_BDI,0,8,2025
Letras BCRD2,POPULAR,0,8,2025
Letras BCRD2,RESERVAS,0,8,2025
Letras BCRD2,ROMANA,0,8,2025
Letras BCRD2,SIEMBRA,0,8,2025
Letras BCRD2,TOTAL_CCI,0,8,2025
Letras BCRD2,RESERVAS-R3,0,8,2025
Letras BCRD2,BANCO_CENTRAL-R3,0,8,2025
Letras BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,0,8,2025
Letras BCRD2,TOTAL_SISTEMA,0,8,2025
Notas BCRD2,ATLÁNTICO,7.46,8,2025
Notas BCRD2,CRECER,12.809999999999999,8,2025
Notas BCRD2,JMMB_BDI,9.47,8,2025
Notas BCRD2,POPULAR,11.379999999999999,8,2025
Notas BCRD2,RESERVAS,7.3999999999999995,8,2025
Notas BCRD2,ROMANA,8.200000000000001,8,2025
Notas BCRD2,SIEMBRA,11.65,8,2025
Notas BCRD2,TOTAL_CCI,11.210972904506354,8,2025
Notas BCRD2,RESERVAS-R3,11,8,2025
Notas BCRD2,BANCO_CENTRAL-R3,12.370000000000001,8,2025
Notas BCRD2,FONDO_DE_SOLIDARIDAD_SOCIAL,7.380000000000001,8,2025
Notas BCRD2,TOTAL_SISTEMA,11.28460728983136,8,2025
Bonos Ministerio de Hacienda,ATLÁNTICO,5.970000000000001,9,2025
Bonos Ministerio de Hacienda,CRECER,6.76,9,2025
Bonos Ministerio de Hacienda,JMMB_BDI,5.65,9,2025
Bonos Ministerio de Hacienda,POPULAR,6.74,9,2025
Bonos Ministerio de Hacienda,RESERVAS,6.859999999999999,9,2025
Bonos Ministerio de Hacienda,ROMANA,8.17,9,2025
Bonos Ministerio de Hacienda,SIEMBRA,7.109999999999999,9,2025
Bonos Ministerio de Hacienda,TOTAL_CCI,6.832160969329576,9,2025
Bonos Ministerio de Hacienda,RESERVAS-R3,6.5,9,2025
Bonos Ministerio de Hacienda,BANCO_CENTRAL-R3,6.950000000000001,9,2025
Bonos Ministerio de Hacienda,FONDO_DE_SOLIDARIDAD_SOCIAL,6.45,9,2025
